address,address_gu,address_dong,lat_long,lat,long
서울특별시 용산구 한강로3가 한강로쌍용스윗닷홈아파트,용산구,한강로3가,"[37.5234518459185, 126.963955317841]",37.5234518459185,126.963955317841
서울특별시 강서구 염창동 태진드림피아,강서구,염창동,"[37.5525770268127, 126.870826873683]",37.5525770268127,126.870826873683
서울특별시 은평구 응암동 애필리움아파트,은평구,응암동,"[37.5979028370539, 126.916472080344]",37.5979028370539,126.916472080344
서울특별시 은평구 진관동 은평뉴타운구파발9단지1관리,은평구,진관동,"[37.6414415976993, 126.920082158633]",37.6414415976993,126.920082158633
서울특별시 중구 묵정동 묵정아파트,중구,묵정동,"[37.560682598836, 127.000052968838]",37.560682598836,127.000052968838
서울특별시 송파구 풍납동 강변현대아파트 ,송파구,풍납동,"[37.5339087989976, 127.111562810559]",37.5339087989976,127.111562810559
서울특별시 도봉구 쌍문동 쌍문염광아파트,도봉구,쌍문동,"[37.6485402588236, 127.026303347366]",37.6485402588236,127.026303347366
서울특별시 구로구 구로동 희훈타워빌,구로구,구로동,"[37.5019938582138, 126.888845797315]",37.5019938582138,126.888845797315
서울특별시 은평구 불광동 불광에스에이치빌,은평구,불광동,"[37.6115325878961, 126.935639392061]",37.6115325878961,126.935639392061
서울특별시 광진구 구의동 구의현대13차폴라트리움,광진구,구의동,"[37.539418435938, 127.094611329543]",37.539418435938,127.094611329543
서울특별시 양천구 신정동 목동힐스테이트,양천구,신정동,"[37.5234609361022, 126.862358667938]",37.5234609361022,126.862358667938
서울특별시 노원구 공릉동 노원프레미어스엠코,노원구,공릉동,"[37.6185318804274, 127.076218870796]",37.6185318804274,127.076218870796
서울특별시 종로구 효제동 포레스트힐시티,종로구,효제동,"[37.5742170733379, 127.001834547682]",37.5742170733379,127.001834547682
서울특별시 구로구 오류동 서울 오류동 행복주택,구로구,오류동,"[37.4963893155093, 126.848753352466]",37.4963893155093,126.848753352466
서울특별시 강서구 마곡동 마곡엠밸리12단지,강서구,마곡동,"[37.5589263383257, 126.822885831124]",37.5589263383257,126.822885831124
서울특별시 송파구 가락동 아주,송파구,가락동,"[37.4896792863336, 127.121735961606]",37.4896792863336,127.121735961606
서울특별시 성동구 응봉동 응봉대림1차,성동구,응봉동,"[37.5519307590448, 127.033264500403]",37.5519307590448,127.033264500403
서울특별시 영등포구 양평동3가 양평역미소지움아파트,영등포구,양평동3가,"[37.5261389955494, 126.884663917033]",37.5261389955494,126.884663917033
서울특별시 은평구 녹번동 힐스테이트녹번,은평구,녹번동,"[37.6017858743741, 126.936661658569]",37.6017858743741,126.936661658569
서울특별시 동대문구 장안동 동대문서희스타힐스,동대문구,장안동,"[37.5692905479454, 127.070535892189]",37.5692905479454,127.070535892189
서울특별시 마포구 신공덕동 월드마크마포아파트,마포구,신공덕동,"[37.5424449362083, 126.953369360825]",37.5424449362083,126.953369360825
서울특별시 송파구 장지동 위례아이파크아파트,송파구,장지동,"[37.4761769981712, 127.141966372049]",37.4761769981712,127.141966372049
서울특별시 강동구 성내동 성내동신일유토빌,강동구,성내동,"[37.5231607662269, 127.133362186205]",37.5231607662269,127.133362186205
서울특별시 영등포구 대림동 보라매 신동아파밀리에아파트,영등포구,대림동,"[37.4931121046496, 126.905292985551]",37.4931121046496,126.905292985551
서울특별시 영등포구 신길동 신미아파트,영등포구,신길동,"[37.5013715554038, 126.907244581408]",37.5013715554038,126.907244581408
서울특별시 금천구 독산동 금천롯데캐슬골드파크3차아파트,금천구,독산동,"[37.4599188671036, 126.897250450783]",37.4599188671036,126.897250450783
서울특별시 송파구 마천동 마천동신동아아파트,송파구,마천동,"[37.5004263627003, 127.144773140255]",37.5004263627003,127.144773140255
서울특별시 강동구 명일동 래미안솔베뉴,강동구,명일동,"[37.5524804591506, 127.145208524251]",37.5524804591506,127.145208524251
서울특별시 서초구 잠원동 아크로리버뷰 신반포 ,서초구,잠원동,"[37.5145730619388, 127.007080447295]",37.5145730619388,127.007080447295
서울특별시 은평구 진관동 은뜨락행복주택,은평구,진관동,"[37.6301758375471, 126.91991625048]",37.6301758375471,126.91991625048
서울특별시 마포구 망원동 마포영화블렌하임,마포구,망원동,"[37.558489695079, 126.90630246749]",37.558489695079,126.90630246749
서울특별시 도봉구 도봉동 도봉숲 아뜨리움,도봉구,도봉동,"[37.6781834723917, 127.042295462985]",37.6781834723917,127.042295462985
서울특별시 동대문구 휘경동 휘경현대아파트,동대문구,휘경동,"[37.5863213939361, 127.055547243491]",37.5863213939361,127.055547243491
서울특별시 은평구 진관동 은평지웰테라스,은평구,진관동,"[37.6434135815354, 126.932012030093]",37.6434135815354,126.932012030093
서울특별시 영등포구 영등포동7가 브라운스톤 영등포,영등포구,영등포동7가,"[37.5242567260456, 126.911274883943]",37.5242567260456,126.911274883943
서울특별시 서초구 서초동 서초한일아파트,서초구,서초동,"[37.4947262215843, 127.021007068413]",37.4947262215843,127.021007068413
서울특별시 서대문구 연희동 연희파크푸르지오 아파트 ,서대문구,연희동,"[37.575684003261, 126.928558106259]",37.575684003261,126.928558106259
서울특별시 영등포구 당산동1가 당산코오롱,영등포구,당산동1가,"[37.5199845372357, 126.899260518431]",37.5199845372357,126.899260518431
서울특별시 중랑구 면목동 일신강변,중랑구,면목동,"[37.5868619082189, 127.074646310136]",37.5868619082189,127.074646310136
서울특별시 강동구 강일동 강일리버파크8단지,강동구,강일동,"[37.561441672695, 127.176977739775]",37.561441672695,127.176977739775
서울특별시 영등포구 여의도동 롯데캐슬엠파이어,영등포구,여의도동,"[37.5202422355857, 126.926374275404]",37.5202422355857,126.926374275404
서울특별시 영등포구 문래동6가 문래유원아파트,영등포구,문래동6가,"[37.5209647256524, 126.8879447046]",37.5209647256524,126.8879447046
서울특별시 서초구 잠원동 월드메르디앙아파트,서초구,잠원동,"[37.5126226168173, 127.016517484369]",37.5126226168173,127.016517484369
서울특별시 강동구 상일동 고덕숲아이파크아파트,강동구,상일동,"[37.5514162278537, 127.161622713771]",37.5514162278537,127.161622713771
서울특별시 강동구 강일동 강일리버파크11단지,강동구,강일동,"[37.5630494608741, 127.180042170892]",37.5630494608741,127.180042170892
서울특별시 성동구 옥수동 옥수파크힐스아파트,성동구,옥수동,"[37.5484774843118, 127.013994845948]",37.5484774843118,127.013994845948
서울특별시 서대문구 홍은동 북한산 더샵,서대문구,홍은동,"[37.5934132582275, 126.941598938105]",37.5934132582275,126.941598938105
서울특별시 서대문구 북아현동 북아현두산,서대문구,북아현동,"[37.5591524524318, 126.950146932156]",37.5591524524318,126.950146932156
서울특별시 서대문구 남가좌동 남가좌현대아파트,서대문구,남가좌동,"[37.5749918612212, 126.920125943504]",37.5749918612212,126.920125943504
서울특별시 은평구 진관동 은평뉴타운폭포동4단지제1,은평구,진관동,"[37.6309998861125, 126.930136192091]",37.6309998861125,126.930136192091
서울특별시 중랑구 망우동 가야아파트,중랑구,망우동,"[37.5958162762101, 127.094687331937]",37.5958162762101,127.094687331937
서울특별시 동작구 본동 극동강변아파트,동작구,본동,"[37.5115251308272, 126.95193992896]",37.5115251308272,126.95193992896
서울특별시 은평구 진관동 은평뉴타운솔하임,은평구,진관동,"[37.6390905759214, 126.917474809534]",37.6390905759214,126.917474809534
서울특별시 강남구 삼성동 삼성동센트럴아이파크,강남구,삼성동,"[37.5154203230155, 127.051131434251]",37.5154203230155,127.051131434251
서울특별시 서초구 반포동 두산힐스빌아파트,서초구,반포동,"[37.5013619590358, 127.009970501373]",37.5013619590358,127.009970501373
서울특별시 양천구 목동 목동현대파크빌,양천구,목동,"[37.5358655250957, 126.88027265375]",37.5358655250957,126.88027265375
서울특별시 구로구 오류동 우림필유아파트,구로구,오류동,"[37.4939431824111, 126.846593474512]",37.4939431824111,126.846593474512
서울특별시 서대문구 남가좌동 상암DMC엘가,서대문구,남가좌동,"[37.5699525219787, 126.917785126837]",37.5699525219787,126.917785126837
서울특별시 강서구 가양동 가양보람아파트,강서구,가양동,"[37.567131942386, 126.848570476197]",37.567131942386,126.848570476197
서울특별시 관악구 신림동 신림2차현대,관악구,신림동,"[37.4844788288921, 126.908958409469]",37.4844788288921,126.908958409469
서울특별시 용산구 효창동 효창한신,용산구,효창동,"[37.541947099212, 126.958337650742]",37.541947099212,126.958337650742
서울특별시 관악구 봉천동 프라비다2,관악구,봉천동,"[37.479680684799, 126.950448167247]",37.479680684799,126.950448167247
서울특별시 동작구 신대방동 신대방,동작구,신대방동,"[37.4967249220654, 126.927228428735]",37.4967249220654,126.927228428735
서울특별시 강서구 등촌동 삼형그레이스빌아파트,강서구,등촌동,"[37.538264528261, 126.863185724031]",37.538264528261,126.863185724031
서울특별시 서초구 서초동 경남아너스빌 101동 아파트,서초구,서초동,"[37.4833443646522, 127.014110338083]",37.4833443646522,127.014110338083
서울특별시 강북구 미아동 래미안트리베라1차,강북구,미아동,"[37.6139423356183, 127.020726256988]",37.6139423356183,127.020726256988
서울특별시 노원구 중계동 중계양지대림2차,노원구,중계동,"[37.6534324673993, 127.072310927385]",37.6534324673993,127.072310927385
서울특별시 중랑구 상봉동 신내건영2차아파트,중랑구,상봉동,"[37.6012129721753, 127.093061552443]",37.6012129721753,127.093061552443
서울특별시 서대문구 합동 충정로 skview 아파트,서대문구,합동,"[37.5619316835111, 126.965906287936]",37.5619316835111,126.965906287936
서울특별시 서초구 방배동 방배아트자이,서초구,방배동,"[37.4797890781719, 127.002523706474]",37.4797890781719,127.002523706474
서울특별시 노원구 상계동 상계주공5단지,노원구,상계동,"[37.6527771268646, 127.064646740398]",37.6527771268646,127.064646740398
서울특별시 양천구 신정동 신정대림,양천구,신정동,"[37.5177128493315, 126.87359680782]",37.5177128493315,126.87359680782
서울특별시 영등포구 문래동3가 문래힐스테이트,영등포구,문래동3가,"[37.5183596867889, 126.890863632146]",37.5183596867889,126.890863632146
서울특별시 양천구 신정동 목동삼성쉐르빌2차,양천구,신정동,"[37.5216248301342, 126.870444393884]",37.5216248301342,126.870444393884
서울특별시 용산구 신창동 신창세방리버하이빌,용산구,신창동,"[37.5361812629735, 126.954030516145]",37.5361812629735,126.954030516145
서울특별시 노원구 중계동 중계무지개아파트,노원구,중계동,"[37.6427209041194, 127.066567506035]",37.6427209041194,127.066567506035
서울특별시 영등포구 당산동5가 당산성원아파트,영등포구,당산동5가,"[37.5344147856697, 126.89956254627]",37.5344147856697,126.89956254627
서울특별시 강남구 수서동 수서하니움,강남구,수서동,"[37.4866173375234, 127.107192078997]",37.4866173375234,127.107192078997
서울특별시 강서구 화곡동 서광 프리메라,강서구,화곡동,"[37.5503031171874, 126.848769072181]",37.5503031171874,126.848769072181
서울특별시 동작구 상도동 이편한세상 상도노빌리티,동작구,상도동,"[37.5053357229011, 126.947797962972]",37.5053357229011,126.947797962972
서울특별시 은평구 진관동 은평스카이뷰자이아파트,은평구,진관동,"[37.635172972633, 126.917817891844]",37.635172972633,126.917817891844
서울특별시 동대문구 이문동 이문KCC웰츠타워,동대문구,이문동,"[37.5984785520783, 127.061915413884]",37.5984785520783,127.061915413884
서울특별시 서초구 잠원동 신반포7차,서초구,잠원동,"[37.5124492535346, 127.007896550001]",37.5124492535346,127.007896550001
서울특별시 영등포구 여의도동 여의도진주,영등포구,여의도동,"[37.5187352227849, 126.932726645667]",37.5187352227849,126.932726645667
서울특별시 영등포구 여의도동 여의도시범아파트,영등포구,여의도동,"[37.520693352724, 126.937105491683]",37.520693352724,126.937105491683
서울특별시 강남구 세곡동 강남신동아파밀리에1단지,강남구,세곡동,"[37.4642296169066, 127.100502534024]",37.4642296169066,127.100502534024
서울특별시 양천구 신정동 신정명지해드는터,양천구,신정동,"[37.5188046279167, 126.872538105438]",37.5188046279167,126.872538105438
서울특별시 노원구 상계동 상계주공3단지,노원구,상계동,"[37.6523851714328, 127.060626929817]",37.6523851714328,127.060626929817
서울특별시 노원구 중계동 중계현대6차,노원구,중계동,"[37.6457441665088, 127.082262533039]",37.6457441665088,127.082262533039
서울특별시 송파구 풍납동 송파현대힐스테이트,송파구,풍납동,"[37.5310251132157, 127.118533373628]",37.5310251132157,127.118533373628
서울특별시 영등포구 당산동4가 당산브라운스톤아파트,영등포구,당산동4가,"[37.5275616499524, 126.901882778959]",37.5275616499524,126.901882778959
서울특별시 성북구 돈암동 돈암한신한진아파트,성북구,돈암동,"[37.5941783218836, 127.010321322145]",37.5941783218836,127.010321322145
서울특별시 도봉구 방학동 방학금광포란재아파트,도봉구,방학동,"[37.6647098981118, 127.045109845302]",37.6647098981118,127.045109845302
서울특별시 양천구 신정동 신정이든채,양천구,신정동,"[37.5128875042998, 126.834109896291]",37.5128875042998,126.834109896291
서울특별시 금천구 시흥동 경남아파트,금천구,시흥동,"[37.4546487848838, 126.906623506343]",37.4546487848838,126.906623506343
서울특별시 서대문구 홍은동 북한산 두산 위브,서대문구,홍은동,"[37.5980187651894, 126.945555830465]",37.5980187651894,126.945555830465
서울특별시 양천구 신월동 신월2차미소지움,양천구,신월동,"[37.5216230033302, 126.845268947561]",37.5216230033302,126.845268947561
서울특별시 중구 충무로5가 충무로엘크루메트로시티2,중구,충무로5가,"[37.5633835164692, 127.000001584595]",37.5633835164692,127.000001584595
서울특별시 서초구 우면동 서초힐스,서초구,우면동,"[37.4573997644016, 127.018070846664]",37.4573997644016,127.018070846664
서울특별시 서대문구 충정로3가 더스타일하우스디센트럴,서대문구,충정로3가,"[37.561349262277, 126.962294567236]",37.561349262277,126.962294567236
서울특별시 광진구 광장동 상록타워 아파트,광진구,광장동,"[37.5423571152711, 127.100947566847]",37.5423571152711,127.100947566847
서울특별시 은평구 신사동 응암역효성해링턴플레이스,은평구,신사동,"[37.5977171428802, 126.908803517148]",37.5977171428802,126.908803517148
서울특별시 강서구 염창동 염창무학,강서구,염창동,"[37.5513949211236, 126.876557322294]",37.5513949211236,126.876557322294
서울특별시 중랑구 신내동 대성유니드아파트,중랑구,신내동,"[37.6027185951523, 127.096455225663]",37.6027185951523,127.096455225663
서울특별시 서초구 서초동 래미안 서초에스티지,서초구,서초동,"[37.4928128420826, 127.025161725426]",37.4928128420826,127.025161725426
서울특별시 강남구 청담동 청담아이파크아파트,강남구,청담동,"[37.5252422082027, 127.055217748136]",37.5252422082027,127.055217748136
서울특별시 은평구 증산동 증산월드빌아파트,은평구,증산동,"[37.5862818148423, 126.911485385772]",37.5862818148423,126.911485385772
서울특별시 송파구 장지동 위례2차아이파크아파트,송파구,장지동,"[37.4795670927017, 127.143714568094]",37.4795670927017,127.143714568094
서울특별시 서초구 서초동 서초한빛삼성,서초구,서초동,"[37.4881042475702, 127.007924176834]",37.4881042475702,127.007924176834
서울특별시 마포구 중동 월드컵참누리,마포구,중동,"[37.5716676137759, 126.905565343328]",37.5716676137759,126.905565343328
서울특별시 강남구 역삼동 래미안그레이튼,강남구,역삼동,"[37.4951650013344, 127.047244552337]",37.4951650013344,127.047244552337
서울특별시 광진구 광장동 광장현대3단지아파트,광진구,광장동,"[37.5406210672303, 127.098604360419]",37.5406210672303,127.098604360419
서울특별시 양천구 신정동 삼성쉐르빌1 아파트,양천구,신정동,"[37.5226627705923, 126.870431626145]",37.5226627705923,126.870431626145
서울특별시 서대문구 홍제동 홍제원현대임대,서대문구,홍제동,"[37.5866306457751, 126.950819030976]",37.5866306457751,126.950819030976
서울특별시 금천구 시흥동 남서울 무지개 ,금천구,시흥동,"[37.456049610913, 126.898350714765]",37.456049610913,126.898350714765
서울특별시 노원구 하계동 하계우방,노원구,하계동,"[37.6374591775029, 127.077316227926]",37.6374591775029,127.077316227926
서울특별시 영등포구 당산동4가 당산현대5차,영등포구,당산동4가,"[37.5296404475771, 126.900812746942]",37.5296404475771,126.900812746942
서울특별시 중구 중림동 브라운스톤서울,중구,중림동,"[37.5606358272507, 126.968341179709]",37.5606358272507,126.968341179709
서울특별시 동작구 흑석동 흑석롯데캐슬에듀포레,동작구,흑석동,"[37.5043325032888, 126.95965566148]",37.5043325032888,126.95965566148
서울특별시 서초구 반포동 반포SKVIEW,서초구,반포동,"[37.497519425, 126.99378830567]",37.497519425,126.99378830567
서울특별시 강서구 화곡동 우장산휴먼빌,강서구,화곡동,"[37.5476075150894, 126.843788400633]",37.5476075150894,126.843788400633
서울특별시 은평구 진관동 은평뉴타운 한화꿈에그린,은평구,진관동,"[37.6399136661294, 126.919886990939]",37.6399136661294,126.919886990939
서울특별시 중랑구 묵동 묵동리본타워,중랑구,묵동,"[37.6190197242438, 127.08622685313]",37.6190197242438,127.08622685313
서울특별시 구로구 고척동 고척한효,구로구,고척동,"[37.5015134393656, 126.861321540533]",37.5015134393656,126.861321540533
서울특별시 영등포구 문래동5가 문래두산위브,영등포구,문래동5가,"[37.5168756500972, 126.885817922217]",37.5168756500972,126.885817922217
서울특별시 송파구 풍납동 풍납신성노바빌,송파구,풍납동,"[37.5385648838461, 127.116704167079]",37.5385648838461,127.116704167079
서울특별시 도봉구 창동 창동대동,도봉구,창동,"[37.6616557895751, 127.044058067355]",37.6616557895751,127.044058067355
서울특별시 영등포구 당산동5가 당산삼성래미안,영등포구,당산동5가,"[37.5319563586232, 126.903064856106]",37.5319563586232,126.903064856106
서울특별시 은평구 녹번동 녹번대림,은평구,녹번동,"[37.6000986139525, 126.937044371203]",37.6000986139525,126.937044371203
서울특별시 동대문구 회기동 회기힐스테이트,동대문구,회기동,"[37.590046068613, 127.053661066923]",37.590046068613,127.053661066923
서울특별시 구로구 개봉동 개봉영화,구로구,개봉동,"[37.4961874853839, 126.860006160686]",37.4961874853839,126.860006160686
서울특별시 은평구 진관동 은평뉴타운우물골6단지,은평구,진관동,"[37.6351748129683, 126.92378078706]",37.6351748129683,126.92378078706
서울특별시 용산구 서빙고동 서빙고금호베스트빌,용산구,서빙고동,"[37.5228580868465, 126.991973730982]",37.5228580868465,126.991973730982
서울특별시 성북구 정릉동 정릉풍림아이원,성북구,정릉동,"[37.6184876142783, 127.007297911588]",37.6184876142783,127.007297911588
서울특별시 서초구 방배동 방배SH-VILLE,서초구,방배동,"[37.4720728775636, 126.983507947737]",37.4720728775636,126.983507947737
서울특별시 동작구 신대방동 신대방한성,동작구,신대방동,"[37.4955679657051, 126.915240275078]",37.4955679657051,126.915240275078
서울특별시 광진구 자양동 강변아이파크아파트,광진구,자양동,"[37.5313074199095, 127.069650109926]",37.5313074199095,127.069650109926
서울특별시 구로구 항동 항동하버라인 11단지 아파트,구로구,항동,"[37.4779387764571, 126.822532553897]",37.4779387764571,126.822532553897
서울특별시 양천구 목동 목동효성아파트,양천구,목동,"[37.5439764953607, 126.87633124868]",37.5439764953607,126.87633124868
서울특별시 서초구 서초동 지웰홈스 서초,서초구,서초동,"[37.4919435775786, 127.013400924441]",37.4919435775786,127.013400924441
서울특별시 동작구 동작동 신동아갯마을아파트,동작구,동작동,"[37.4971466521856, 126.980917304946]",37.4971466521856,126.980917304946
서울특별시 성동구 옥수동 극동옥정,성동구,옥수동,"[37.5405533134228, 127.013756992619]",37.5405533134228,127.013756992619
서울특별시 서초구 잠원동 래미안 신반포 리오센트,서초구,잠원동,"[37.5186918751375, 127.013638276709]",37.5186918751375,127.013638276709
서울특별시 강서구 염창동 강서쌍용예가아파트,강서구,염창동,"[37.5554016793389, 126.866556386664]",37.5554016793389,126.866556386664
서울특별시 중구 만리동2가 서울역센트럴자이아파트,중구,만리동2가,"[37.5537819672026, 126.96402989384]",37.5537819672026,126.96402989384
서울특별시 동대문구 답십리동 답십리청솔우성,동대문구,답십리동,"[37.5744481574593, 127.059673242852]",37.5744481574593,127.059673242852
서울특별시 강서구 화곡동 화곡대림아파트,강서구,화곡동,"[37.5336462319505, 126.837356988102]",37.5336462319505,126.837356988102
서울특별시 강남구 개포동 대청,강남구,개포동,"[37.4941848052621, 127.075215384158]",37.4941848052621,127.075215384158
서울특별시 송파구 가락동 가락쌍용1차,송파구,가락동,"[37.4955429569204, 127.128117809357]",37.4955429569204,127.128117809357
서울특별시 양천구 신월동 신월시영아파트,양천구,신월동,"[37.517094837206, 126.832775211306]",37.517094837206,126.832775211306
서울특별시 동작구 노량진동 신동아리버파크제2관리사무소,동작구,노량진동,"[37.5063893127092, 126.942462564143]",37.5063893127092,126.942462564143
서울특별시 서대문구 홍제동 홍제현대그린,서대문구,홍제동,"[37.589163631899, 126.949598277448]",37.589163631899,126.949598277448
서울특별시 광진구 광장동 광장신동아파밀리에,광진구,광장동,"[37.5469362093814, 127.10483401307]",37.5469362093814,127.10483401307
서울특별시 송파구 가락동 가락금호,송파구,가락동,"[37.496363142953, 127.116362425198]",37.496363142953,127.116362425198
서울특별시 마포구 현석동 래미안 웰스트림,마포구,현석동,"[37.5432114151593, 126.935550955573]",37.5432114151593,126.935550955573
서울특별시 성북구 길음동 래미안길음센터피스,성북구,길음동,"[37.6088215304156, 127.01635333775]",37.6088215304156,127.01635333775
서울특별시 관악구 남현동 남현동 흥화 브라운아파트,관악구,남현동,"[37.471210937608, 126.973036438531]",37.471210937608,126.973036438531
서울특별시 중구 신당동 신당KCC스위첸아파트,중구,신당동,"[37.5631258409821, 127.02479384731]",37.5631258409821,127.02479384731
서울특별시 광진구 화양동 아스하임4차,광진구,화양동,"[37.5474823379959, 127.072073681918]",37.5474823379959,127.072073681918
서울특별시 양천구 신월동 신도브래뉴신월2차아파트,양천구,신월동,"[37.5421004597471, 126.827927119403]",37.5421004597471,126.827927119403
서울특별시 강남구 개포동 래미안블레스티지,강남구,개포동,"[37.4811712758974, 127.064886971612]",37.4811712758974,127.064886971612
서울특별시 종로구 홍파동 경희궁자이2단지 아파트,종로구,홍파동,"[37.5706961564115, 126.963608594078]",37.5706961564115,126.963608594078
서울특별시 중랑구 중화동 중화동양엔파트 주상복합,중랑구,중화동,"[37.5939935621882, 127.075023361031]",37.5939935621882,127.075023361031
서울특별시 강서구 마곡동 마곡13단지 힐스테이트마스터 아파트,강서구,마곡동,"[37.557759675025, 126.818285016619]",37.557759675025,126.818285016619
서울특별시 구로구 고척동 고척벽산베스트블루밍,구로구,고척동,"[37.5046993958887, 126.859115918366]",37.5046993958887,126.859115918366
서울특별시 강서구 방화동 방화청솔3단지,강서구,방화동,"[37.5756309765944, 126.812965285254]",37.5756309765944,126.812965285254
서울특별시 중구 신당동 신당현대,중구,신당동,"[37.5599721399106, 127.021759346522]",37.5599721399106,127.021759346522
서울특별시 성북구 돈암동 돈암풍림,성북구,돈암동,"[37.5958567117629, 127.02340512447]",37.5958567117629,127.02340512447
서울특별시 노원구 중계동 중계신안,노원구,중계동,"[37.6514403520627, 127.071938783036]",37.6514403520627,127.071938783036
서울특별시 강동구 성내동 성내코오롱,강동구,성내동,"[37.5343607947792, 127.13236170533]",37.5343607947792,127.13236170533
서울특별시 강북구 미아동 삼각산아이원임대,강북구,미아동,"[37.6172436389743, 127.018614178282]",37.6172436389743,127.018614178282
서울특별시 은평구 신사동 신사한신휴플러스,은평구,신사동,"[37.5989642121392, 126.906169863044]",37.5989642121392,126.906169863044
서울특별시 강북구 우이동 우이대우,강북구,우이동,"[37.6554217594166, 127.011140406753]",37.6554217594166,127.011140406753
서울특별시 강서구 화곡동 그랜드아이파크,강서구,화곡동,"[37.5548546834697, 126.851250232655]",37.5548546834697,126.851250232655
서울특별시 동작구 상도동 상도더샵,동작구,상도동,"[37.5020771686333, 126.942973546609]",37.5020771686333,126.942973546609
서울특별시 서초구 잠원동 잠원한신로얄,서초구,잠원동,"[37.5135810818378, 127.009313034047]",37.5135810818378,127.009313034047
서울특별시 서초구 서초동 서초동 아이파크,서초구,서초동,"[37.4853753946959, 127.023350941226]",37.4853753946959,127.023350941226
서울특별시 강남구 대치동 대치풍림아이원3.4차아파트 ,강남구,대치동,"[37.5046685493635, 127.066665955068]",37.5046685493635,127.066665955068
서울특별시 송파구 풍납동 송파해모로아파트,송파구,풍납동,"[37.5299446017313, 127.117119628887]",37.5299446017313,127.117119628887
서울특별시 중구 만리동2가 서울역한라비발디센트럴아파트,중구,만리동2가,"[37.555089772234, 126.965563662247]",37.555089772234,126.965563662247
서울특별시 동대문구 답십리동 래미안위브,동대문구,답십리동,"[37.5720377764558, 127.053951855019]",37.5720377764558,127.053951855019
서울특별시 서초구 잠원동 잠원중앙하이츠B아파트,서초구,잠원동,"[37.5101985288116, 127.004848246086]",37.5101985288116,127.004848246086
서울특별시 양천구 목동 길성그랑프리텔아파트,양천구,목동,"[37.5388323195401, 126.866475487726]",37.5388323195401,126.866475487726
서울특별시 양천구 신월동 수명산 동원데쟈뷰아파트,양천구,신월동,"[37.543274868093, 126.827959271934]",37.543274868093,126.827959271934
서울특별시 영등포구 문래동3가 문래우정아파트,영등포구,문래동3가,"[37.5155794906081, 126.892963100621]",37.5155794906081,126.892963100621
서울특별시 성동구 하왕십리동 센트라스,성동구,하왕십리동,"[37.5663313038338, 127.028440866987]",37.5663313038338,127.028440866987
서울특별시 양천구 목동 목동1단지,양천구,목동,"[37.5396035441466, 126.879339191907]",37.5396035441466,126.879339191907
서울특별시 노원구 중계동 중계주공10단지,노원구,중계동,"[37.6480945366935, 127.073280476907]",37.6480945366935,127.073280476907
서울특별시 영등포구 신길동 신길우성4차아파트 ,영등포구,신길동,"[37.5138706683039, 126.917595014671]",37.5138706683039,126.917595014671
서울특별시 노원구 공릉동 공릉신도1차,노원구,공릉동,"[37.6275443515351, 127.069985977178]",37.6275443515351,127.069985977178
서울특별시 강서구 등촌동 등촌8단지주공아파트,강서구,등촌동,"[37.56080406349, 126.851687961989]",37.56080406349,126.851687961989
서울특별시 노원구 상계동 상계은빛2단지,노원구,상계동,"[37.6799630377746, 127.053504710908]",37.6799630377746,127.053504710908
서울특별시 영등포구 양평동3가 양평현대2차,영등포구,양평동3가,"[37.5320659499141, 126.895595005789]",37.5320659499141,126.895595005789
서울특별시 노원구 하계동 중계한신코아,노원구,하계동,"[37.6399927940028, 127.069568693638]",37.6399927940028,127.069568693638
서울특별시 영등포구 대림동 신대림자이,영등포구,대림동,"[37.4865498147227, 126.902434850415]",37.4865498147227,126.902434850415
서울특별시 성북구 정릉동 정릉우성,성북구,정릉동,"[37.600961561447, 127.015703871408]",37.600961561447,127.015703871408
서울특별시 마포구 창전동 신촌태영데시앙,마포구,창전동,"[37.5533866511831, 126.931064388029]",37.5533866511831,126.931064388029
서울특별시 중랑구 신내동 신내우남푸르미아,중랑구,신내동,"[37.6061758845939, 127.098837262995]",37.6061758845939,127.098837262995
서울특별시 동작구 사당동 사당자이,동작구,사당동,"[37.4886969037068, 126.962444639513]",37.4886969037068,126.962444639513
서울특별시 영등포구 문래동4가 문래삼환,영등포구,문래동4가,"[37.5137696079608, 126.88949840102]",37.5137696079608,126.88949840102
서울특별시 강서구 가양동 가양9-1,강서구,가양동,"[37.5601237382517, 126.861416594829]",37.5601237382517,126.861416594829
서울특별시 중랑구 면목동 아남리치카운티,중랑구,면목동,"[37.5892202979161, 127.084977792095]",37.5892202979161,127.084977792095
서울특별시 서대문구 홍은동 홍은풍림1차,서대문구,홍은동,"[37.5946679785, 126.942146456823]",37.5946679785,126.942146456823
서울특별시 용산구 이촌동 이촌,용산구,이촌동,"[37.52007490322, 126.977937544932]",37.52007490322,126.977937544932
서울특별시 마포구 아현동 마포센트럴아이파크,마포구,아현동,"[37.5555439140396, 126.959183184111]",37.5555439140396,126.959183184111
서울특별시 서초구 반포동 반포래미안아이파크,서초구,반포동,"[37.5015252581119, 127.013261384902]",37.5015252581119,127.013261384902
서울특별시 종로구 행촌동 경희궁자이1단지(임대아파트),종로구,행촌동,"[37.5720381590497, 126.963512514803]",37.5720381590497,126.963512514803
서울특별시 구로구 구로동 신도림롯데,구로구,구로동,"[37.5034982286456, 126.88421007151]",37.5034982286456,126.88421007151
서울특별시 용산구 한남동 남산맨션,용산구,한남동,"[37.5443167699662, 127.001486876816]",37.5443167699662,127.001486876816
